,city,date,price,ratio
24,成都,201409,8022,-0.91
25,成都,201408,8096,-0.01
26,成都,201407,8097,-0.26
27,成都,201406,8118,-0.87
28,成都,201405,8189,-0.92
29,成都,201404,8265,-0.27
30,成都,201403,8287,0.22
31,成都,201402,8269,0.51
32,成都,201401,8227,0.37
33,成都,201312,8197,-0.92
34,成都,201311,8273,0.35
35,成都,201310,8244,0.40
36,成都,201309,8211,0.69
37,成都,201308,8155,0.44
38,成都,201307,8119,0.04
39,成都,201306,8116,0.19
40,成都,201305,8101,2.11
41,成都,201304,7934,1.50
42,成都,201303,7817,1.09
43,成都,201302,7733,1.50
44,成都,201301,7619,0.90
45,成都,201212,7551,0.91
46,成都,201211,7483,0.52
47,成都,201210,7444,0.15
48,成都,201209,7433,0.46
49,成都,201208,7399,0.08
50,成都,201207,7393,0.71
51,成都,201206,7341,0.11
52,成都,201205,7333,-0.46
53,成都,201204,7367,0.03
54,成都,201203,7365,-0.33
55,成都,201202,7389,-1.12
56,成都,201201,7473,-0.07
57,成都,201112,7478,-1.10
58,成都,201111,7561,-0.89
59,成都,201110,7629,-0.21
60,成都,201109,7645,-0.69
61,成都,201108,7698,-0.36
62,成都,201107,7726,-0.35
63,成都,201106,7753,-0.22
64,成都,201105,7770,-0.05
65,成都,201104,7774,0.15
66,成都,201103,7762,0.31
67,成都,201102,7738,0.58
68,成都,201101,7693,1.67
69,成都,201012,7567,2.31
70,成都,201011,7396,1.41
71,成都,201010,7293,0.97
72,成都,201009,7223,0.08
73,成都,201008,7217,-0.04
74,成都,201007,7220,0.60
75,成都,201006,7177,1.46
0,大连,201609,10275,0.92
1,大连,201608,10181,0.82
2,大连,201607,10098,-0.06
3,大连,201606,10104,-0.37
4,大连,201605,10141,0.26
5,大连,201604,10115,0.24
6,大连,201603,10091,0.07
7,大连,201602,10084,-0.27
8,大连,201601,10111,0.32
9,大连,201512,10079,0.50
10,大连,201511,10029,-0.59
11,大连,201510,10088,-2.39
12,大连,201509,10335,-0.11
13,大连,201508,10346,-1.34
14,大连,201507,10486,-1.06
15,大连,201506,10598,0.39
16,大连,201505,10557,0.55
17,大连,201504,10499,-0.96
18,大连,201503,10601,-0.55
19,大连,201502,10660,-1.50
20,大连,201501,10822,-1.21
21,大连,201412,10955,-0.54
22,大连,201411,11014,-0.94
23,大连,201410,11119,-0.87
24,大连,201409,11217,-1.23
25,大连,201408,11357,-1.70
26,大连,201407,11553,-2.08
27,大连,201406,11798,-1.65
28,大连,201405,11996,0.09
29,大连,201404,11985,0.32
30,大连,201403,11947,1.03
31,大连,201402,11825,1.06
32,大连,201401,11701,0.15
33,大连,201312,11683,0.69
34,大连,201311,11603,0.84
35,大连,201310,11506,0.93
36,大连,201309,11400,0.25
37,大连,201308,11372,-0.90
38,大连,201307,11475,-0.86
39,大连,201306,11575,-0.54
40,大连,201305,11638,1.10
41,大连,201304,11511,2.02
42,大连,201303,11283,1.64
43,大连,201302,11101,1.26
44,大连,201301,10963,-0.90
45,大连,201212,11062,-0.48
46,大连,201211,11115,-0.28
47,大连,201210,11146,0.17
48,大连,201209,11127,-0.44
49,大连,201208,11176,-0.17
50,大连,201207,11195,0.98
51,大连,201206,11086,-0.87
52,大连,201205,11183,0.86
53,大连,201204,11088,-0.53
54,大连,201203,11147,-0.73
55,大连,201202,11229,-0.05
56,大连,201201,11234,0.34
57,大连,201112,11196,0.82
58,大连,201111,11105,0.64
59,大连,201110,11034,0.26
60,大连,201109,11005,-0.38
61,大连,201108,11047,0.04
62,大连,201107,11043,0.95
63,大连,201106,10939,-0.72
64,大连,201105,11018,0.63
65,大连,201104,10949,0.06
66,大连,201103,10942,0.05
67,大连,201102,10937,-0.02
68,大连,201101,10939,0.39
69,大连,201012,10896,0.03
70,大连,201011,10893,-0.06
71,大连,201010,10899,1.33
72,大连,201009,10756,1.59
73,大连,201008,10588,1.25
74,大连,201007,10457,-2.67
75,大连,201006,10744,-3.84
0,德州,201609,4548,0.78
1,德州,201608,4513,-0.04
2,德州,201607,4515,0
3,德州,201606,4515,0.04
4,德州,201605,4513,-0.18
5,德州,201604,4521,-0.27
6,德州,201603,4533,-0.09
7,德州,201602,4537,1.05
8,德州,201601,4490,0.47
9,德州,201512,4469,-0.58
10,德州,201511,4495,-0.18
11,德州,201510,4503,0.85
12,德州,201509,4465,-0.22
13,德州,201508,4475,-0.22
14,德州,201507,4485,0.70
15,德州,201506,4454,-0.14
16,德州,201505,4460,-0.49
17,德州,201504,4482,0.40
18,德州,201503,4464,1.04
19,德州,201502,4418,-0.70
20,德州,201501,4449,0.05
21,德州,201412,4447,-0.58
22,德州,201411,4473,-1.28
23,德州,201410,4531,-2.64
24,德州,201409,4654,-1.25
25,德州,201408,4713,-1.51
26,德州,201407,4785,-1.87
27,德州,201406,4876,-1.61
28,德州,201405,4956,-1.31
29,德州,201404,5022,0.38
30,德州,201403,5003,0.71
31,德州,201402,4968,-0.46
32,德州,201401,4991,-1.34
33,德州,201312,5059,1.06
34,德州,201311,5006,2.06
35,德州,201310,4905,0.62
36,德州,201309,4875,-0.04
37,德州,201308,4877,-1.61
38,德州,201307,4957,1.75
39,德州,201306,4872,0.70
40,德州,201305,4838,0.44
41,德州,201304,4817,-0.27
42,德州,201303,4830,2.14
43,德州,201302,4729,-0.36
44,德州,201301,4746,-1.35
45,德州,201212,4811,0.75
46,德州,201211,4775,3.00
47,德州,201210,4636,-1.70
48,德州,201209,4716,-1.42
49,德州,201208,4784,-0.35
50,德州,201207,4801,-4.99
51,德州,201206,5053,1.16
52,德州,201205,4995,-0.12
53,德州,201204,5001,0.62
54,德州,201203,4970,-1.08
55,德州,201202,5024,0.32
56,德州,201201,5008,-0.52
57,德州,201112,5034,-0.34
58,德州,201111,5051,-0.26
59,德州,201110,5064,1.73
60,德州,201109,4978,1.01
61,德州,201108,4928,-0.14
62,德州,201107,4935,0.28
63,德州,201106,4921,2.20
64,德州,201105,4815,2.99
65,德州,201104,4675,2.45
66,德州,201103,4563,2.22
67,德州,201102,4464,1.80
68,德州,201101,4385,2.26
69,德州,201012,4288,2.44
70,德州,201011,4186,-0.66
71,德州,201010,4214,-2.09
72,德州,201009,4304,-2.03
73,德州,201008,4393,-1.92
74,德州,201007,4479,2.26
75,德州,201006,4380,0.09
0,东莞,201609,13527,3.81
1,东莞,201608,13031,3.85
2,东莞,201607,12548,0.95
3,东莞,201606,12430,2.16
4,东莞,201605,12167,3.63
5,东莞,201604,11741,3.97
6,东莞,201603,11293,6.72
7,东莞,201602,10582,4.18
8,东莞,201601,10157,5.07
9,东莞,201512,9667,1.90
10,东莞,201511,9487,-0.56
11,东莞,201510,9540,2.28
12,东莞,201509,9327,0.36
13,东莞,201508,9294,0.38
14,东莞,201507,9259,2.25
15,东莞,201506,9055,-0.59
16,东莞,201505,9109,0.73
17,东莞,201504,9043,0.03
18,东莞,201503,9040,-0.01
19,东莞,201502,9041,-0.28
20,东莞,201501,9066,-1.42
21,东莞,201412,9197,-1.68
22,东莞,201411,9354,-0.15
23,东莞,201410,9368,-0.36
24,东莞,201409,9402,-1.57
25,东莞,201408,9552,-0.62
26,东莞,201407,9612,-0.48
27,东莞,201406,9658,0.67
28,东莞,201405,9594,0.10
29,东莞,201404,9584,-0.31
30,东莞,201403,9614,2.29
31,东莞,201402,9399,-0.99
32,东莞,201401,9493,1.80
33,东莞,201312,9325,1.10
34,东莞,201311,9224,-0.28
35,东莞,201310,9250,0.47
36,东莞,201309,9207,-0.68
37,东莞,201308,9270,1.17
38,东莞,201307,9163,-1.71
39,东莞,201306,9322,0.46
40,东莞,201305,9279,0.50
41,东莞,201304,9233,3.34
42,东莞,201303,8935,-0.42
43,东莞,201302,8973,0.28
44,东莞,201301,8948,1.21
45,东莞,201212,8841,0.33
46,东莞,201211,8812,-0.74
47,东莞,201210,8878,-0.10
48,东莞,201209,8887,-0.17
49,东莞,201208,8902,-1.45
50,东莞,201207,9033,-0.35
51,东莞,201206,9065,-0.70
52,东莞,201205,9129,-1.03
53,东莞,201204,9224,2.83
54,东莞,201203,8970,2.76
55,东莞,201202,8729,-1.71
56,东莞,201201,8881,-1.00
57,东莞,201112,8971,-0.16
58,东莞,201111,8985,-1.37
59,东莞,201110,9110,-0.46
60,东莞,201109,9152,2.65
61,东莞,201108,8916,2.37
62,东莞,201107,8710,-0.37
63,东莞,201106,8742,0.97
64,东莞,201105,8658,1.60
65,东莞,201104,8522,2.40
66,东莞,201103,8322,1.56
67,东莞,201102,8194,0.75
68,东莞,201101,8133,1.79
69,东莞,201012,7990,3.26
70,东莞,201011,7738,1.50
71,东莞,201010,7624,1.06
72,东莞,201009,7544,-0.01
73,东莞,201008,7545,-0.80
74,东莞,201007,7606,-0.24
75,东莞,201006,7624,-0.83
0,东营,201609,5374,-2.04
1,东营,201608,5486,0.42
2,东营,201607,5463,0.02
3,东营,201606,5462,-0.13
4,东营,201605,5469,0.20
5,东营,201604,5458,0.04
6,东营,201603,5456,-0.62
7,东营,201602,5490,0.24
8,东营,201601,5477,0.28
9,东营,201512,5462,-0.29
10,东营,201511,5478,-0.20
11,东营,201510,5489,0.96
12,东营,201509,5437,0.93
13,东营,201508,5387,-0.24
14,东营,201507,5400,-1.93
15,东营,201506,5506,0.86
16,东营,201505,5459,1.21
17,东营,201504,5394,-2.32
18,东营,201503,5522,-1.02
19,东营,201502,5579,0.11
20,东营,201501,5573,-0.59
21,东营,201412,5606,0.41
22,东营,201411,5583,-2.31
23,东营,201410,5715,-1.79
24,东营,201409,5819,0.45
25,东营,201408,5793,0.17
26,东营,201407,5783,0.30
27,东营,201406,5766,-0.83
28,东营,201405,5814,-0.22
29,东营,201404,5827,0.26
30,东营,201403,5812,0.29
31,东营,201402,5795,0.04
32,东营,201401,5793,1.63
33,东营,201312,5700,-0.80
34,东营,201311,5746,-1.90
35,东营,201310,5857,0.53
36,东营,201309,5826,0.16
37,东营,201308,5817,-0.99
38,东营,201307,5875,-0.54
39,东营,201306,5907,-0.24
40,东营,201305,5921,-0.84
41,东营,201304,5971,1.15
42,东营,201303,5903,1.97
43,东营,201302,5789,0.24
44,东营,201301,5775,3.02
45,东营,201212,5606,2.04
46,东营,201211,5494,-0.11
47,东营,201210,5500,-0.15
48,东营,201209,5508,0.73
49,东营,201208,5468,0.72
50,东营,201207,5429,0.86
51,东营,201206,5383,-0.02
52,东营,201205,5384,1.01
53,东营,201204,5330,-1.68
54,东营,201203,5421,-0.70
55,东营,201202,5459,-0.20
56,东营,201201,5470,-0.82
57,东营,201112,5515,1.70
58,东营,201111,5423,-1.29
59,东营,201110,5494,0.60
60,东营,201109,5461,1.85
61,东营,201108,5362,-0.80
62,东营,201107,5405,0.56
63,东营,201106,5375,-0.59
64,东营,201105,5407,1.65
65,东营,201104,5319,0.62
66,东营,201103,5286,-0.62
67,东营,201102,5319,0.11
68,东营,201101,5313,0.42
69,东营,201012,5291,0.67
70,东营,201011,5256,0.13
71,东营,201010,5249,0.69
72,东营,201009,5213,1.70
73,东营,201008,5126,-1.42
74,东营,201007,5200,0.12
75,东营,201006,5194,1.31
0,鄂尔多斯,201609,8242,0.34
1,鄂尔多斯,201608,8214,-0.17
2,鄂尔多斯,201607,8228,-0.23
3,鄂尔多斯,201606,8247,-0.21
4,鄂尔多斯,201605,8264,0
5,鄂尔多斯,201604,8264,0
6,鄂尔多斯,201603,8264,-0.16
7,鄂尔多斯,201602,8277,0.23
8,鄂尔多斯,201601,8258,-2.30
9,鄂尔多斯,201512,8452,-0.24
10,鄂尔多斯,201511,8472,-0.46
11,鄂尔多斯,201510,8511,0.08
12,鄂尔多斯,201509,8504,-0.07
13,鄂尔多斯,201508,8510,-0.16
14,鄂尔多斯,201507,8524,-0.71
15,鄂尔多斯,201506,8585,-0.87
16,鄂尔多斯,201505,8660,0.26
17,鄂尔多斯,201504,8638,-0.10
18,鄂尔多斯,201503,8647,-0.39
19,鄂尔多斯,201502,8681,-0.14
20,鄂尔多斯,201501,8693,-0.67
21,鄂尔多斯,201412,8752,-0.29
22,鄂尔多斯,201411,8777,-2.11
23,鄂尔多斯,201410,8966,-0.23
24,鄂尔多斯,201409,8987,-0.03
25,鄂尔多斯,201408,8990,-0.80
26,鄂尔多斯,201407,9062,0.33
27,鄂尔多斯,201406,9032,-1.82
28,鄂尔多斯,201405,9199,-0.78
29,鄂尔多斯,201404,9271,-0.28
30,鄂尔多斯,201403,9297,0.61
31,鄂尔多斯,201402,9241,0.01
32,鄂尔多斯,201401,9240,0.30
33,鄂尔多斯,201312,9212,0.07
34,鄂尔多斯,201311,9206,-0.85
35,鄂尔多斯,201310,9285,-1.33
36,鄂尔多斯,201309,9410,2.67
37,鄂尔多斯,201308,9165,0.32
38,鄂尔多斯,201307,9136,1.17
39,鄂尔多斯,201306,9030,1.53
40,鄂尔多斯,201305,8894,2.05
41,鄂尔多斯,201304,8715,2.27
42,鄂尔多斯,201303,8522,2.12
43,鄂尔多斯,201302,8345,0.53
44,鄂尔多斯,201301,8301,1.49
45,鄂尔多斯,201212,8179,-1.27
46,鄂尔多斯,201211,8284,-0.77
47,鄂尔多斯,201210,8348,-0.74
48,鄂尔多斯,201209,8410,0.38
49,鄂尔多斯,201208,8378,0.86
50,鄂尔多斯,201207,8307,-0.68
51,鄂尔多斯,201206,8364,0.93
52,鄂尔多斯,201205,8287,-1.17
53,鄂尔多斯,201204,8385,0.22
54,鄂尔多斯,201203,8367,0.52
55,鄂尔多斯,201202,8324,-0.19
56,鄂尔多斯,201201,8340,-2.29
57,鄂尔多斯,201112,8535,0.47
58,鄂尔多斯,201111,8495,-0.71
59,鄂尔多斯,201110,8556,0.73
60,鄂尔多斯,201109,8494,1.87
61,鄂尔多斯,201108,8338,0.91
62,鄂尔多斯,201107,8263,0.51
63,鄂尔多斯,201106,8221,0.11
64,鄂尔多斯,201105,8212,1.87
65,鄂尔多斯,201104,8061,0.37
66,鄂尔多斯,201103,8031,0
67,鄂尔多斯,201102,8031,0
68,鄂尔多斯,201101,8031,0.93
69,鄂尔多斯,201012,7957,0.85
70,鄂尔多斯,201011,7890,0.92
71,鄂尔多斯,201010,7818,-0.47
72,鄂尔多斯,201009,7855,2.21
73,鄂尔多斯,201008,7685,3.67
74,鄂尔多斯,201007,7413,2.01
75,鄂尔多斯,201006,7267,0.85
0,佛山,201609,10349,3.82
1,佛山,201608,9968,4.86
2,佛山,201607,9506,0.34
3,佛山,201606,9474,2.69
4,佛山,201605,9226,2.10
5,佛山,201604,9036,0.10
6,佛山,201603,9027,2.31
7,佛山,201602,8823,0.26
8,佛山,201601,8800,0.84
9,佛山,201512,8727,0.30
10,佛山,201511,8701,0.52
11,佛山,201510,8656,0.80
12,佛山,201509,8587,1.89
13,佛山,201508,8428,0.15
14,佛山,201507,8415,-0.17
15,佛山,201506,8429,-0.79
16,佛山,201505,8496,0.01
17,佛山,201504,8495,0.09
18,佛山,201503,8487,-0.28
19,佛山,201502,8511,-1.18
20,佛山,201501,8613,-0.12
21,佛山,201412,8623,0.27
22,佛山,201411,8600,-0.16
23,佛山,201410,8614,-0.06
24,佛山,201409,8619,-0.45
25,佛山,201408,8658,-0.93
26,佛山,201407,8739,-1.56
27,佛山,201406,8877,-0.11
28,佛山,201405,8887,-0.20
29,佛山,201404,8905,0.36
30,佛山,201403,8873,0.48
31,佛山,201402,8831,0.05
32,佛山,201401,8827,-1.23
33,佛山,201312,8937,-3.26
34,佛山,201311,9238,-0.38
35,佛山,201310,9273,0.42
36,佛山,201309,9234,-0.38
37,佛山,201308,9269,1.94
38,佛山,201307,9093,4.04
39,佛山,201306,8740,0.17
40,佛山,201305,8725,0.66
41,佛山,201304,8668,0.73
42,佛山,201303,8605,1.02
43,佛山,201302,8518,2.44
44,佛山,201301,8315,2.79
45,佛山,201212,8089,-0.86
46,佛山,201211,8159,0.34
47,佛山,201210,8131,0.25
48,佛山,201209,8111,0.21
49,佛山,201208,8094,-0.68
50,佛山,201207,8149,1.04
51,佛山,201206,8065,0.21
52,佛山,201205,8048,0.11
53,佛山,201204,8039,-0.40
54,佛山,201203,8071,0.30
55,佛山,201202,8047,-1.13
56,佛山,201201,8139,-0.61
57,佛山,201112,8189,-1.47
58,佛山,201111,8311,-0.84
59,佛山,201110,8381,-0.97
60,佛山,201109,8463,-0.31
61,佛山,201108,8489,-0.21
62,佛山,201107,8507,-0.18
63,佛山,201106,8522,1.03
64,佛山,201105,8435,-0.57
65,佛山,201104,8483,-0.53
66,佛山,201103,8528,-0.12
67,佛山,201102,8538,1.33
68,佛山,201101,8426,2.47
69,佛山,201012,8223,1.12
70,佛山,201011,8132,1.25
71,佛山,201010,8032,-1.35
72,佛山,201009,8142,0.38
73,佛山,201008,8111,-0.06
74,佛山,201007,8116,-0.01
75,佛山,201006,8117,0.48
0,福州,201609,14042,4.88
1,福州,201608,13389,3.45
2,福州,201607,12943,4.04
3,福州,201606,12440,1.63
4,福州,201605,12240,1.02
5,福州,201604,12116,0.25
6,福州,201603,12086,0.65
7,福州,201602,12008,-1.18
8,福州,201601,12151,-1.89
9,福州,201512,12385,-1.49
10,福州,201511,12572,-0.44
11,福州,201510,12628,-1.17
12,福州,201509,12777,-1.74
13,福州,201508,13003,-1.33
14,福州,201507,13178,-0.22
15,福州,201506,13207,-0.94
16,福州,201505,13332,-0.31
17,福州,201504,13373,-0.34
18,福州,201503,13419,-0.72
19,福州,201502,13516,-1.80
20,福州,201501,13764,-1.14
21,福州,201412,13923,-2.34
22,福州,201411,14257,0.15
23,福州,201410,14236,-1.05
24,福州,201409,14387,-2.06
25,福州,201408,14690,-2.45
26,福州,201407,15059,-1.95
27,福州,201406,15358,-1.08
28,福州,201405,15526,-0.83
29,福州,201404,15656,0.33
30,福州,201403,15605,0.90
31,福州,201402,15466,-0.66
32,福州,201401,15569,0.12
33,福州,201312,15550,1.04
34,福州,201311,15390,1.38
35,福州,201310,15181,0.93
36,福州,201309,15041,-0.53
37,福州,201308,15121,3.92
38,福州,201307,14551,3.35
39,福州,201306,14079,1.38
40,福州,201305,13887,-0.81
41,福州,201304,14001,-0.63
42,福州,201303,14090,0.38
43,福州,201302,14037,3.26
44,福州,201301,13594,1.64
45,福州,201212,13375,0.71
46,福州,201211,13281,0.63
47,福州,201210,13198,-1.05
48,福州,201209,13338,0.71
49,福州,201208,13244,0.20
50,福州,201207,13218,0.05
51,福州,201206,13211,0.70
52,福州,201205,13119,0.67
53,福州,201204,13032,-1.30
54,福州,201203,13203,-1.60
55,福州,201202,13417,-1.60
56,福州,201201,13635,-2.10
57,福州,201112,13927,0.25
58,福州,201111,13893,-1.58
59,福州,201110,14116,0.20
60,福州,201109,14088,-2.50
61,福州,201108,14449,-3.20
62,福州,201107,14927,1.40
63,福州,201106,14721,0.67
64,福州,201105,14623,0.52
65,福州,201104,14548,3.88
66,福州,201103,14004,3.88
67,福州,201102,13481,3.76
68,福州,201101,12993,3.65
69,福州,201012,12535,3.73
70,福州,201011,12084,3.55
71,福州,201010,11670,-0.02
72,福州,201009,11672,3.88
73,福州,201008,11236,-0.02
74,福州,201007,11238,-1.15
75,福州,201006,11369,0.42
0,赣州,201609,6481,4.92
1,赣州,201608,6177,-1.36
2,赣州,201607,6262,0.95
3,赣州,201606,6203,-1.07
4,赣州,201605,6270,1.69
5,赣州,201604,6166,-0.05
6,赣州,201603,6169,0.37
7,赣州,201602,6146,0.79
8,赣州,201601,6098,2.85
9,赣州,201512,5929,1.20
10,赣州,201511,5859,0.15
11,赣州,201510,5850,0.50
12,赣州,201509,5821,0.83
13,赣州,201508,5773,1.09
14,赣州,201507,5711,-1.65
15,赣州,201506,5807,2.04
16,赣州,201505,5691,0.58
17,赣州,201504,5658,-0.02
18,赣州,201503,5659,0.07
19,赣州,201502,5655,-0.76
20,赣州,201501,5698,-0.54
21,赣州,201412,5729,-0.57
22,赣州,201411,5762,-0.93
23,赣州,201410,5816,-0.84
24,赣州,201409,5865,-0.03
25,赣州,201408,5867,-0.93
26,赣州,201407,5922,0.63
27,赣州,201406,5885,1.08
28,赣州,201405,5822,-0.26
29,赣州,201404,5837,0.26
30,赣州,201403,5822,0.36
31,赣州,201402,5801,1.22
32,赣州,201401,5731,0
33,赣州,201312,5731,-0.80
34,赣州,201311,5777,0.63
35,赣州,201310,5741,0.09
36,赣州,201309,5736,2.45
37,赣州,201308,5599,-0.02
38,赣州,201307,5600,2.87
39,赣州,201306,5444,-0.82
40,赣州,201305,5489,1.05
41,赣州,201304,5432,-1.22
42,赣州,201303,5499,1.57
43,赣州,201302,5414,0.93
44,赣州,201301,5364,3.37
45,赣州,201212,5189,1.65
46,赣州,201211,5105,1.80
47,赣州,201210,5015,0.72
48,赣州,201209,4979,-0.54
49,赣州,201208,5006,0.79
50,赣州,201207,4967,0.18
51,赣州,201206,4958,-0.56
52,赣州,201205,4986,-0.78
53,赣州,201204,5025,-0.10
54,赣州,201203,5030,0.48
55,赣州,201202,5006,-0.66
56,赣州,201201,5039,-1.79
57,赣州,201112,5131,-0.41
58,赣州,201111,5152,0.68
59,赣州,201110,5117,-0.45
60,赣州,201109,5140,0.21
61,赣州,201108,5129,1.36
62,赣州,201107,5060,0.84
63,赣州,201106,5018,0.16
64,赣州,201105,5010,0.50
65,赣州,201104,4985,0.52
66,赣州,201103,4959,1.33
67,赣州,201102,4894,-1.07
68,赣州,201101,4947,0.75
69,赣州,201012,4910,-0.20
70,赣州,201011,4920,2.12
71,赣州,201010,4818,1.62
72,赣州,201009,4741,1.63
73,赣州,201008,4665,1.00
74,赣州,201007,4619,0.13
75,赣州,201006,4613,1.27
0,广州,201609,18742,3.73
1,广州,201608,18069,1.24
2,广州,201607,17847,-0.16
3,广州,201606,17875,0.53
4,广州,201605,17780,1.49
5,广州,201604,17519,1.00
6,广州,201603,17346,0.45
7,广州,201602,17268,0.64
8,广州,201601,17158,0.59
9,广州,201512,17058,0.34
10,广州,201511,17001,-0.33
11,广州,201510,17057,-1.24
12,广州,201509,17271,1.27
13,广州,201508,17055,-0.33
14,广州,201507,17112,-0.23
15,广州,201506,17152,-0.27
16,广州,201505,17198,0.15
17,广州,201504,17173,-0.53
18,广州,201503,17265,-1.39
19,广州,201502,17509,-0.10
20,广州,201501,17526,0.33
21,广州,201412,17468,0.57
22,广州,201411,17369,-0.78
23,广州,201410,17506,-1.57
24,广州,201409,17786,-1.29
25,广州,201408,18019,-0.82
26,广州,201407,18168,-1.77
27,广州,201406,18496,-0.05
28,广州,201405,18506,-0.02
29,广州,201404,18510,0.36
30,广州,201403,18444,-0.29
31,广州,201402,18497,0.07
32,广州,201401,18484,1.02
33,广州,201312,18297,2.38
34,广州,201311,17871,1.68
35,广州,201310,17576,1.02
36,广州,201309,17399,1.46
37,广州,201308,17149,1.68
38,广州,201307,16866,2.13
39,广州,201306,16514,2.74
40,广州,201305,16073,2.52
41,广州,201304,15678,2.41
42,广州,201303,15309,2.11
43,广州,201302,14993,2.36
44,广州,201301,14647,2.14
45,广州,201212,14340,1.64
46,广州,201211,14109,0.16
47,广州,201210,14086,1.04
48,广州,201209,13941,0.93
49,广州,201208,13813,0.38
50,广州,201207,13761,0.64
51,广州,201206,13673,0.49
52,广州,201205,13607,0.02
53,广州,201204,13604,-0.74
54,广州,201203,13706,0.37
55,广州,201202,13656,-0.15
56,广州,201201,13676,-0.30
57,广州,201112,13717,-0.68
58,广州,201111,13811,-0.21
59,广州,201110,13840,-0.74
60,广州,201109,13943,0.10
61,广州,201108,13929,0.60
62,广州,201107,13846,0.56
63,广州,201106,13769,0.38
64,广州,201105,13717,0.42
65,广州,201104,13660,0.05
66,广州,201103,13653,0.15
67,广州,201102,13633,1.05
68,广州,201101,13491,2.54
69,广州,201012,13157,0.73
70,广州,201011,13062,0.63
71,广州,201010,12980,2.30
72,广州,201009,12688,0.44
73,广州,201008,12632,0.48
74,广州,201007,12572,-1.80
75,广州,201006,12802,2.90
0,贵阳,201609,4607,-1.85
1,贵阳,201608,4694,1.54
2,贵阳,201607,4623,1.63
